threads,implementation,input,contains-cycle,time-to-finish,is_DAS
,1_naive,"bintree-cycle-max
",True,11245,True
,1_naive,"bintree-cycle-max
",True,11245,True
,1_naive,"bintree-cycle-max
",True,11245,True
,1_naive,"bintree-cycle-max
",True,11245,True
,1_naive,"bintree-cycle-max
",True,9,True
4,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
4,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
4,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
4,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
4,1_naive,"bintree-converge
",True,9,True
,1_naive,"bintree-converge
",True,9,True
,1_naive,"bintree-converge
",True,9,True
,1_naive,"bintree-converge
",True,9,True
,1_naive,"bintree-converge
",True,10641,True
4,1_naive,"bintree-converge
",True,10641,True
,1_naive,"bintree-converge
",True,10641,True
,1_naive,"bintree-converge
",True,10641,True
,1_naive,"bintree-converge
",True,10641,True
,1_naive,"bintree-converge
",True,10851,True
4,1_naive,"bintree-converge
",True,10851,True
,1_naive,"bintree-converge
",True,10851,True
,1_naive,"bintree-converge
",True,10851,True
,1_naive,"bintree-converge
",True,10851,True
,1_naive,"bintree-converge
",True,10880,True
4,1_naive,"bintree-converge
",True,10880,True
,1_naive,"bintree-converge
",True,10880,True
,1_naive,"bintree-converge
",True,10880,True
,1_naive,"bintree-converge
",True,10880,True
,1_naive,"bintree-converge
",True,10796,True
4,1_naive,"bintree-converge
",True,10796,True
,1_naive,"bintree-converge
",True,10796,True
,1_naive,"bintree-converge
",True,10796,True
,1_naive,"bintree-converge
",True,10796,True
,1_naive,"bintree-converge
",True,10569,True
,1_naive,"bintree-converge
",True,10569,True
,1_naive,"bintree-converge
",True,10569,True
4,1_naive,"accept-cycle
",True,10569,True
,1_naive,"accept-cycle
",True,10569,True
,1_naive,"accept-cycle
",True,10569,True
,1_naive,"accept-cycle
",True,10569,True
,1_naive,"accept-cycle
",True,10569,True
,1_naive,"accept-cycle
",True,8,True
4,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,7,True
4,1_naive,"accept-cycle
",True,7,True
,1_naive,"accept-cycle
",True,7,True
,1_naive,"accept-cycle
",True,7,True
,1_naive,"accept-cycle
",True,7,True
,1_naive,"accept-cycle
",True,7,True
,1_naive,"accept-cycle
",True,9,True
4,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,8,True
4,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
,1_naive,"accept-cycle
",True,8,True
8,1_naive,"simple-loop
",True,8,True
,1_naive,"simple-loop
",True,8,True
,1_naive,"simple-loop
",True,8,True
,1_naive,"simple-loop
",True,8,True
,1_naive,"simple-loop
",True,11,True
8,1_naive,"simple-loop
",True,11,True
,1_naive,"simple-loop
",True,11,True
,1_naive,"simple-loop
",True,11,True
,1_naive,"simple-loop
",True,11,True
,1_naive,"simple-loop
",True,10,True
8,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
8,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
8,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,10,True
,1_naive,"simple-loop
",True,11,True
,1_naive,"simple-loop
",True,11,True
,1_naive,"simple-loop
",True,11,True
8,1_naive,"bintree
",True,11,True
,1_naive,"bintree
",True,11,True
,1_naive,"bintree
",True,11,True
,1_naive,"bintree
",True,11,True
,1_naive,"bintree
",True,10890,True
8,1_naive,"bintree
",True,10890,True
,1_naive,"bintree
",True,10890,True
,1_naive,"bintree
",True,10890,True
,1_naive,"bintree
",True,10890,True
,1_naive,"bintree
",True,10934,True
8,1_naive,"bintree
",True,10934,True
,1_naive,"bintree
",True,10934,True
,1_naive,"bintree
",True,10934,True
,1_naive,"bintree
",True,10934,True
,1_naive,"bintree
",True,10431,True
8,1_naive,"bintree
",True,10431,True
,1_naive,"bintree
",True,10431,True
,1_naive,"bintree
",True,10431,True
,1_naive,"bintree
",True,10431,True
,1_naive,"bintree
",True,10555,True
8,1_naive,"bintree
",True,10555,True
,1_naive,"bintree
",True,10555,True
,1_naive,"bintree
",True,10555,True
,1_naive,"bintree
",True,10555,True
,1_naive,"bintree
",True,11021,True
,1_naive,"bintree
",True,11021,True
,1_naive,"bintree
",True,11021,True
8,1_naive,"bintree-loop
",True,11021,True
,1_naive,"bintree-loop
",True,11021,True
,1_naive,"bintree-loop
",True,11021,True
,1_naive,"bintree-loop
",True,11021,True
,1_naive,"bintree-loop
",True,10630,True
8,1_naive,"bintree-loop
",True,10630,True
,1_naive,"bintree-loop
",True,10630,True
,1_naive,"bintree-loop
",True,10630,True
,1_naive,"bintree-loop
",True,10630,True
,1_naive,"bintree-loop
",True,11377,True
8,1_naive,"bintree-loop
",True,11377,True
,1_naive,"bintree-loop
",True,11377,True
,1_naive,"bintree-loop
",True,11377,True
,1_naive,"bintree-loop
",True,11377,True
,1_naive,"bintree-loop
",True,11109,True
8,1_naive,"bintree-loop
",True,11109,True
,1_naive,"bintree-loop
",True,11109,True
,1_naive,"bintree-loop
",True,11109,True
,1_naive,"bintree-loop
",True,11109,True
,1_naive,"bintree-loop
",True,11500,True
8,1_naive,"bintree-loop
",True,11500,True
,1_naive,"bintree-loop
",True,11500,True
,1_naive,"bintree-loop
",True,11500,True
,1_naive,"bintree-loop
",True,11500,True
,1_naive,"bintree-loop
",True,11213,True
,1_naive,"bintree-loop
",True,11213,True
,1_naive,"bintree-loop
",True,11213,True
8,1_naive,"bintree-cycle
",True,11213,True
,1_naive,"bintree-cycle
",True,11213,True
,1_naive,"bintree-cycle
",True,11213,True
,1_naive,"bintree-cycle
",True,11213,True
,1_naive,"bintree-cycle
",True,11213,True
,1_naive,"bintree-cycle
",True,11,True
8,1_naive,"bintree-cycle
",True,11,True
,1_naive,"bintree-cycle
",True,11,True
,1_naive,"bintree-cycle
",True,11,True
,1_naive,"bintree-cycle
",True,11,True
,1_naive,"bintree-cycle
",True,11,True
,1_naive,"bintree-cycle
",True,11,True
8,1_naive,"bintree-cycle
",True,11,True
,1_naive,"bintree-cycle
",True,11,True
,1_naive,"bintree-cycle
",True,11,True
,1_naive,"bintree-cycle
",True,11,True
,1_naive,"bintree-cycle
",True,11,True
,1_naive,"bintree-cycle
",True,9,True
8,1_naive,"bintree-cycle
",True,9,True
,1_naive,"bintree-cycle
",True,9,True
,1_naive,"bintree-cycle
",True,9,True
,1_naive,"bintree-cycle
",True,9,True
,1_naive,"bintree-cycle
",True,9,True
,1_naive,"bintree-cycle
",True,10,True
8,1_naive,"bintree-cycle
",True,10,True
,1_naive,"bintree-cycle
",True,10,True
,1_naive,"bintree-cycle
",True,10,True
,1_naive,"bintree-cycle
",True,10,True
,1_naive,"bintree-cycle
",True,10,True
,1_naive,"bintree-cycle
",True,10,True
,1_naive,"bintree-cycle
",True,10,True
,1_naive,"bintree-cycle
",True,10,True
8,1_naive,"bintree-cycle-min
",True,10,True
,1_naive,"bintree-cycle-min
",True,10,True
,1_naive,"bintree-cycle-min
",True,10,True
,1_naive,"bintree-cycle-min
",True,10,True
,1_naive,"bintree-cycle-min
",True,10,True
,1_naive,"bintree-cycle-min
",True,11440,True
8,1_naive,"bintree-cycle-min
",True,11440,True
,1_naive,"bintree-cycle-min
",True,11440,True
,1_naive,"bintree-cycle-min
",True,11440,True
,1_naive,"bintree-cycle-min
",True,11440,True
,1_naive,"bintree-cycle-min
",True,11440,True
,1_naive,"bintree-cycle-min
",True,11377,True
8,1_naive,"bintree-cycle-min
",True,11377,True
,1_naive,"bintree-cycle-min
",True,11377,True
,1_naive,"bintree-cycle-min
",True,11377,True
,1_naive,"bintree-cycle-min
",True,11377,True
,1_naive,"bintree-cycle-min
",True,11377,True
,1_naive,"bintree-cycle-min
",True,11568,True
8,1_naive,"bintree-cycle-min
",True,11568,True
,1_naive,"bintree-cycle-min
",True,11568,True
,1_naive,"bintree-cycle-min
",True,11568,True
,1_naive,"bintree-cycle-min
",True,11568,True
,1_naive,"bintree-cycle-min
",True,11568,True
,1_naive,"bintree-cycle-min
",True,11119,True
8,1_naive,"bintree-cycle-min
",True,11119,True
,1_naive,"bintree-cycle-min
",True,11119,True
,1_naive,"bintree-cycle-min
",True,11119,True
,1_naive,"bintree-cycle-min
",True,11119,True
,1_naive,"bintree-cycle-min
",True,11119,True
,1_naive,"bintree-cycle-min
",True,11244,True
,1_naive,"bintree-cycle-min
",True,11244,True
,1_naive,"bintree-cycle-min
",True,11244,True
8,1_naive,"bintree-cycle-max
",True,11244,True
,1_naive,"bintree-cycle-max
",True,11244,True
,1_naive,"bintree-cycle-max
",True,11244,True
,1_naive,"bintree-cycle-max
",True,11244,True
,1_naive,"bintree-cycle-max
",True,11244,True
,1_naive,"bintree-cycle-max
",True,10,True
8,1_naive,"bintree-cycle-max
",True,10,True
,1_naive,"bintree-cycle-max
",True,10,True
,1_naive,"bintree-cycle-max
",True,10,True
,1_naive,"bintree-cycle-max
",True,10,True
,1_naive,"bintree-cycle-max
",True,10,True
,1_naive,"bintree-cycle-max
",True,9,True
8,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
8,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,9,True
,1_naive,"bintree-cycle-max
",True,11,True
8,1_naive,"bintree-cycle-max
",True,11,True
,1_naive,"bintree-cycle-max
",True,11,True
,1_naive,"bintree-cycle-max
",True,11,True
,1_naive,"bintree-cycle-max
",True,11,True
,1_naive,"bintree-cycle-max
",True,11,True
,1_naive,"bintree-cycle-max
",True,10,True
,1_naive,"bintree-cycle-max
",True,10,True
,1_naive,"bintree-cycle-max
",True,10,True
8,1_naive,"bintree-converge
",True,10,True
,1_naive,"bintree-converge
",True,10,True
,1_naive,"bintree-converge
",True,10,True
,1_naive,"bintree-converge
",True,10,True
,1_naive,"bintree-converge
",True,10599,True
8,1_naive,"bintree-converge
",True,10599,True
,1_naive,"bintree-converge
",True,10599,True
,1_naive,"bintree-converge
",True,10599,True
,1_naive,"bintree-converge
",True,10599,True
,1_naive,"bintree-converge
",True,11051,True
8,1_naive,"bintree-converge
",True,11051,True
,1_naive,"bintree-converge
",True,11051,True
,1_naive,"bintree-converge
",True,11051,True
,1_naive,"bintree-converge
",True,11051,True
,1_naive,"bintree-converge
",True,11145,True
8,1_naive,"bintree-converge
",True,11145,True
,1_naive,"bintree-converge
",True,11145,True
,1_naive,"bintree-converge
",True,11145,True
,1_naive,"bintree-converge
",True,11145,True
,1_naive,"bintree-converge
",True,11015,True
8,1_naive,"bintree-converge
",True,11015,True
,1_naive,"bintree-converge
",True,11015,True
,1_naive,"bintree-converge
",True,11015,True
,1_naive,"bintree-converge
",True,11015,True
,1_naive,"bintree-converge
",True,10753,True
,1_naive,"bintree-converge
",True,10753,True
,1_naive,"bintree-converge
",True,10753,True
8,1_naive,"accept-cycle
",True,10753,True
,1_naive,"accept-cycle
",True,10753,True
,1_naive,"accept-cycle
",True,10753,True
,1_naive,"accept-cycle
",True,10753,True
,1_naive,"accept-cycle
",True,10753,True
,1_naive,"accept-cycle
",True,11,True
8,1_naive,"accept-cycle
",True,11,True
,1_naive,"accept-cycle
",True,11,True
,1_naive,"accept-cycle
",True,11,True
,1_naive,"accept-cycle
",True,11,True
,1_naive,"accept-cycle
",True,11,True
,1_naive,"accept-cycle
",True,9,True
8,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,10,True
8,1_naive,"accept-cycle
",True,10,True
,1_naive,"accept-cycle
",True,10,True
,1_naive,"accept-cycle
",True,10,True
,1_naive,"accept-cycle
",True,10,True
,1_naive,"accept-cycle
",True,10,True
,1_naive,"accept-cycle
",True,10,True
8,1_naive,"accept-cycle
",True,10,True
,1_naive,"accept-cycle
",True,10,True
,1_naive,"accept-cycle
",True,10,True
,1_naive,"accept-cycle
",True,10,True
,1_naive,"accept-cycle
",True,10,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
,1_naive,"accept-cycle
",True,9,True
16,1_naive,"simple-loop
",True,9,True
,1_naive,"simple-loop
",True,9,True
,1_naive,"simple-loop
",True,9,True
,1_naive,"simple-loop
",True,9,True
,1_naive,"simple-loop
",True,15,True
16,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,15,True
16,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,17,True
16,1_naive,"simple-loop
",True,17,True
,1_naive,"simple-loop
",True,17,True
,1_naive,"simple-loop
",True,17,True
,1_naive,"simple-loop
",True,17,True
,1_naive,"simple-loop
",True,15,True
16,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,15,True
,1_naive,"simple-loop
",True,16,True
,1_naive,"simple-loop
",True,16,True
,1_naive,"simple-loop
",True,16,True
16,1_naive,"bintree
",True,16,True
,1_naive,"bintree
",True,16,True
,1_naive,"bintree
",True,16,True
,1_naive,"bintree
",True,16,True
,1_naive,"bintree
",True,10388,True
16,1_naive,"bintree
",True,10388,True
,1_naive,"bintree
",True,10388,True
,1_naive,"bintree
",True,10388,True
,1_naive,"bintree
",True,10388,True
,1_naive,"bintree
",True,10394,True
16,1_naive,"bintree
",True,10394,True
,1_naive,"bintree
",True,10394,True
,1_naive,"bintree
",True,10394,True
,1_naive,"bintree
",True,10394,True
,1_naive,"bintree
",True,10619,True
16,1_naive,"bintree
",True,10619,True
,1_naive,"bintree
",True,10619,True
,1_naive,"bintree
",True,10619,True
,1_naive,"bintree
",True,10619,True
,1_naive,"bintree
",True,10406,True
16,1_naive,"bintree
",True,10406,True
,1_naive,"bintree
",True,10406,True
,1_naive,"bintree
",True,10406,True
,1_naive,"bintree
",True,10406,True
,1_naive,"bintree
",True,10318,True
,1_naive,"bintree
",True,10318,True
,1_naive,"bintree
",True,10318,True
16,1_naive,"bintree-loop
",True,10318,True
,1_naive,"bintree-loop
",True,10318,True
,1_naive,"bintree-loop
",True,10318,True
,1_naive,"bintree-loop
",True,10318,True
,1_naive,"bintree-loop
",True,10583,True
16,1_naive,"bintree-loop
",True,10583,True
,1_naive,"bintree-loop
",True,10583,True
,1_naive,"bintree-loop
",True,10583,True
,1_naive,"bintree-loop
",True,10583,True
,1_naive,"bintree-loop
",True,10812,True
16,1_naive,"bintree-loop
",True,10812,True
,1_naive,"bintree-loop
",True,10812,True
,1_naive,"bintree-loop
",True,10812,True
,1_naive,"bintree-loop
",True,10812,True
,1_naive,"bintree-loop
",True,10543,True
16,1_naive,"bintree-loop
",True,10543,True
,1_naive,"bintree-loop
",True,10543,True
,1_naive,"bintree-loop
",True,10543,True
,1_naive,"bintree-loop
",True,10543,True
,1_naive,"bintree-loop
",True,11047,True
16,1_naive,"bintree-loop
",True,11047,True
,1_naive,"bintree-loop
",True,11047,True
,1_naive,"bintree-loop
",True,11047,True
,1_naive,"bintree-loop
",True,11047,True
,1_naive,"bintree-loop
",True,10968,True
,1_naive,"bintree-loop
",True,10968,True
,1_naive,"bintree-loop
",True,10968,True
16,1_naive,"bintree-cycle
",True,10968,True
,1_naive,"bintree-cycle
",True,10968,True
,1_naive,"bintree-cycle
",True,10968,True
,1_naive,"bintree-cycle
",True,10968,True
,1_naive,"bintree-cycle
",True,10968,True
,1_naive,"bintree-cycle
",True,14,True
16,1_naive,"bintree-cycle
",True,14,True
,1_naive,"bintree-cycle
",True,14,True
,1_naive,"bintree-cycle
",True,14,True
,1_naive,"bintree-cycle
",True,14,True
,1_naive,"bintree-cycle
",True,14,True
,1_naive,"bintree-cycle
",True,14,True
16,1_naive,"bintree-cycle
",True,14,True
,1_naive,"bintree-cycle
",True,14,True
,1_naive,"bintree-cycle
",True,14,True
,1_naive,"bintree-cycle
",True,14,True
,1_naive,"bintree-cycle
",True,14,True
,1_naive,"bintree-cycle
",True,13,True
16,1_naive,"bintree-cycle
",True,13,True
,1_naive,"bintree-cycle
",True,13,True
,1_naive,"bintree-cycle
",True,13,True
,1_naive,"bintree-cycle
",True,13,True
,1_naive,"bintree-cycle
",True,13,True
,1_naive,"bintree-cycle
",True,17,True
16,1_naive,"bintree-cycle
",True,17,True
,1_naive,"bintree-cycle
",True,17,True
,1_naive,"bintree-cycle
",True,17,True
,1_naive,"bintree-cycle
",True,17,True
,1_naive,"bintree-cycle
",True,17,True
,1_naive,"bintree-cycle
",True,15,True
,1_naive,"bintree-cycle
",True,15,True
,1_naive,"bintree-cycle
",True,15,True
16,1_naive,"bintree-cycle-min
",True,15,True
,1_naive,"bintree-cycle-min
",True,15,True
,1_naive,"bintree-cycle-min
",True,15,True
,1_naive,"bintree-cycle-min
",True,15,True
,1_naive,"bintree-cycle-min
",True,15,True
,1_naive,"bintree-cycle-min
",True,11244,True
16,1_naive,"bintree-cycle-min
",True,11244,True
,1_naive,"bintree-cycle-min
",True,11244,True
,1_naive,"bintree-cycle-min
",True,11244,True
,1_naive,"bintree-cycle-min
",True,11244,True
,1_naive,"bintree-cycle-min
",True,11244,True
,1_naive,"bintree-cycle-min
",True,11104,True
16,1_naive,"bintree-cycle-min
",True,11104,True
,1_naive,"bintree-cycle-min
",True,11104,True
,1_naive,"bintree-cycle-min
",True,11104,True
,1_naive,"bintree-cycle-min
",True,11104,True
,1_naive,"bintree-cycle-min
",True,11104,True
,1_naive,"bintree-cycle-min
",True,11359,True
16,1_naive,"bintree-cycle-min
",True,11359,True
,1_naive,"bintree-cycle-min
",True,11359,True
,1_naive,"bintree-cycle-min
",True,11359,True
,1_naive,"bintree-cycle-min
",True,11359,True
,1_naive,"bintree-cycle-min
",True,11359,True
,1_naive,"bintree-cycle-min
",True,11564,True
16,1_naive,"bintree-cycle-min
",True,11564,True
,1_naive,"bintree-cycle-min
",True,11564,True
,1_naive,"bintree-cycle-min
",True,11564,True
,1_naive,"bintree-cycle-min
",True,11564,True
,1_naive,"bintree-cycle-min
",True,11564,True
16,1_naive,"bintree-cycle-max
",True,11564,True
,1_naive,"bintree-cycle-max
",True,11564,True
,1_naive,"bintree-cycle-max
",True,11564,True
,1_naive,"bintree-cycle-max
",True,11564,True
,1_naive,"bintree-cycle-max
",True,11564,True
,1_naive,"bintree-cycle-max
",True,14,True
16,1_naive,"bintree-cycle-max
",True,14,True
,1_naive,"bintree-cycle-max
",True,14,True
,1_naive,"bintree-cycle-max
",True,14,True
,1_naive,"bintree-cycle-max
",True,14,True
,1_naive,"bintree-cycle-max
",True,14,True
,1_naive,"bintree-cycle-max
",True,16,True
16,1_naive,"bintree-cycle-max
",True,16,True
,1_naive,"bintree-cycle-max
",True,16,True
,1_naive,"bintree-cycle-max
",True,16,True
,1_naive,"bintree-cycle-max
",True,16,True
,1_naive,"bintree-cycle-max
",True,16,True
,1_naive,"bintree-cycle-max
",True,13,True
16,1_naive,"bintree-cycle-max
",True,13,True
,1_naive,"bintree-cycle-max
",True,13,True
,1_naive,"bintree-cycle-max
",True,13,True
,1_naive,"bintree-cycle-max
",True,13,True
,1_naive,"bintree-cycle-max
",True,13,True
,1_naive,"bintree-cycle-max
",True,14,True
16,1_naive,"bintree-cycle-max
",True,14,True
,1_naive,"bintree-cycle-max
",True,14,True
,1_naive,"bintree-cycle-max
",True,14,True
,1_naive,"bintree-cycle-max
",True,14,True
,1_naive,"bintree-cycle-max
",True,14,True
,1_naive,"bintree-cycle-max
",True,15,True
,1_naive,"bintree-cycle-max
",True,15,True
,1_naive,"bintree-cycle-max
",True,15,True
16,1_naive,"bintree-converge
",True,15,True
,1_naive,"bintree-converge
",True,15,True
,1_naive,"bintree-converge
",True,15,True
,1_naive,"bintree-converge
",True,15,True
,1_naive,"bintree-converge
",True,11131,True
16,1_naive,"bintree-converge
",True,11131,True
,1_naive,"bintree-converge
",True,11131,True
,1_naive,"bintree-converge
",True,11131,True
,1_naive,"bintree-converge
",True,11131,True
,1_naive,"bintree-converge
",True,11160,True
16,1_naive,"bintree-converge
",True,11160,True
,1_naive,"bintree-converge
",True,11160,True
,1_naive,"bintree-converge
",True,11160,True
,1_naive,"bintree-converge
",True,11160,True
,1_naive,"bintree-converge
",True,10866,True
16,1_naive,"bintree-converge
",True,10866,True
,1_naive,"bintree-converge
",True,10866,True
,1_naive,"bintree-converge
",True,10866,True
,1_naive,"bintree-converge
",True,10866,True
,1_naive,"bintree-converge
",True,10436,True
16,1_naive,"bintree-converge
",True,10436,True
,1_naive,"bintree-converge
",True,10436,True
,1_naive,"bintree-converge
",True,10436,True
,1_naive,"bintree-converge
",True,10436,True
,1_naive,"bintree-converge
",True,10574,True
,1_naive,"bintree-converge
",True,10574,True
,1_naive,"bintree-converge
",True,10574,True
16,1_naive,"accept-cycle
",True,10574,True
,1_naive,"accept-cycle
",True,10574,True
,1_naive,"accept-cycle
",True,10574,True
,1_naive,"accept-cycle
",True,10574,True
,1_naive,"accept-cycle
",True,10574,True
,1_naive,"accept-cycle
",True,15,True
16,1_naive,"accept-cycle
",True,15,True
,1_naive,"accept-cycle
",True,15,True
